key,change_type,field,before,after
NHL:8483761.0,added,__row__,,"{""Player"": ""Barrett Hall"", ""Team"": ""SEA"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 22, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8483761.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8483787.0,added,__row__,,"{""Player"": ""Cole Knuble"", ""Team"": ""PHI"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 21, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8483787.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8483930.0,added,__row__,,"{""Player"": ""Ivan, Ivan"", ""Team"": ""COL"", ""Position"": ""F"", ""Jersey#"": 82, ""H(f)"": ""6'0\"""", ""W(lbs)"": 190, ""Age"": 23, ""Country"": ""CZE"", ""Flag"": ""https://flagcdn.com/w40/cz.png"", ""FlagISO2"": ""CZ"", ""Draft Year"": 0, ""Status"": ""Yr 2 of 2"", ""UFA Year"": 2030, ""Cap Hit"": ""845 000 $"", ""NHL GP"": 43, ""NHL G"": 5, ""NHL A"": 4, ""NHL P"": 9, ""GP"": 3, ""G"": 0, ""A"": 1, ""P"": 1, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""2"", ""Level"": ""ELC"", ""Start Year"": ""2024-25"", ""Signing Status"": ""nan"", ""Expiry Year"": ""2025-26"", ""Expiry Status"": ""RFA+ARB"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8483930.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": ""Ivan, Ivan"", ""Age_pp"": 23.0, ""Country_pp"": ""CZE"", ""Pos"": ""C"", ""Jersey#_pp"": 82.0, ""W(lbs)_pp"": 190.0, ""H(f)_pp"": ""6'0\"""", ""UFA Year_pp"": 2030.0, ""Draft Year_pp"": """", ""NHL GP_pp"": 43.0, ""NHL G_pp"": 5.0, ""NHL A_pp"": 4.0, ""NHL P_pp"": 9.0, ""NHL PPG"": 0.21, ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": ""Yr 2 of 2"", ""Length_pp"": 2.0, ""Level_pp"": ""ELC"", ""Cap Hit_pp"": ""$845,000"", ""Start Year_pp"": ""2024-25"", ""Signing Status_pp"": """", ""Expiry Year_pp"": ""2025-26"", ""Expiry Status_pp"": ""RFA+ARB"", ""GP_pp"": 3.0, ""G_pp"": 0.0, ""A_pp"": 1.0, ""P_pp"": 1.0, ""plus/moins"": 1.0, ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": ""PuckPedia2025_26.csv"", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484141.0,added,__row__,,"{""Player"": ""Trey Augustine"", ""Team"": ""DET"", ""Position"": ""G"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""NAS"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484141.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484161.0,added,__row__,,"{""Player"": ""Noah Dower Nilsson"", ""Team"": ""DET"", ""Position"": ""F"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484161.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484167.0,added,__row__,,"{""Player"": ""Paul Fischer"", ""Team"": ""EDM"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484167.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484169.0,added,__row__,,"{""Player"": ""Drew Fortescue"", ""Team"": ""NYR"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484169.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484181.0,added,__row__,,"{""Player"": ""Michael Hrabal"", ""Team"": ""UTA"", ""Position"": ""G"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484181.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484182.0,added,__row__,,"{""Player"": ""Larry Keenan"", ""Team"": ""DET"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484182.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
NHL:8484192.0,added,__row__,,"{""Player"": ""Gavin McCarthy"", ""Team"": ""BUF"", ""Position"": ""D"", ""Jersey#"": 0, ""H(f)"": """", ""W(lbs)"": 0, ""Age"": 20, ""Country"": """", ""Flag"": """", ""FlagISO2"": """", ""Draft Year"": 0, ""Status"": ""FA"", ""UFA Year"": 0, ""Cap Hit"": ""nan"", ""NHL GP"": 0, ""NHL G"": 0, ""NHL A"": 0, ""NHL P"": 0, ""GP"": 0, ""G"": 0, ""A"": 0, ""P"": 0, ""NHL SV%"": 0, ""NHL GAA"": 0, ""Length"": ""0"", ""Level"": """", ""Start Year"": ""nan"", ""Signing Status"": ""nan"", ""Expiry Year"": ""nan"", ""Expiry Status"": ""nan"", ""_source"": ""Hockey_Players"", ""sr_player_urn"": """", ""nhl_id"": """", ""sr_country_code3"": """", ""sr_nationality"": """", ""sr_dob"": """", ""sr_height_cm"": """", ""sr_weight_kg"": """", ""sr_position_type"": """", ""sr_jersey_number"": """", ""sr_team_id"": """", ""sr_team_name"": """", ""sr_last_sync"": """", ""nhl_gp"": """", ""nhl_g"": """", ""nhl_a"": """", ""nhl_pts"": """", ""nhl_plus_minus"": """", ""nhl_pim"": """", ""nhl_ppp"": """", ""nhl_shp"": """", ""nhl_gwg"": """", ""nhl_sog"": """", ""nhl_sh_pct"": """", ""nhl_hits"": """", ""nhl_blk"": """", ""nhl_toi_avg"": """", ""nhl_fo_pct"": """", ""nhl_w"": """", ""nhl_l"": """", ""nhl_otl"": """", ""nhl_gaa"": """", ""nhl_sv_pct"": """", ""nhl_so"": """", ""nhl_saves"": """", ""nhl_sa"": """", ""nhl_ga"": """", ""nhl_last_stats_sync"": """", ""NHL_ID"": 8484192.0, ""_src_players"": ""hockey.players.csv"", ""Player_pp"": """", ""Age_pp"": """", ""Country_pp"": """", ""Pos"": """", ""Jersey#_pp"": """", ""W(lbs)_pp"": """", ""H(f)_pp"": """", ""UFA Year_pp"": """", ""Draft Year_pp"": """", ""NHL GP_pp"": """", ""NHL G_pp"": """", ""NHL A_pp"": """", ""NHL P_pp"": """", ""NHL PPG"": """", ""NHL SV%_pp"": """", ""NHL GAA_pp"": """", ""Status_pp"": """", ""Length_pp"": """", ""Level_pp"": """", ""Cap Hit_pp"": """", ""Start Year_pp"": """", ""Signing Status_pp"": """", ""Expiry Year_pp"": """", ""Expiry Status_pp"": """", ""GP_pp"": """", ""G_pp"": """", ""A_pp"": """", ""P_pp"": """", ""plus/moins"": """", ""Unnamed: 29"": """", ""Unnamed: 30"": """", ""_src_puckpedia"": """", ""DOB"": """", ""_src_nhl"": ""NHL_API"", ""_updated_at_utc"": ""2026-02-01T22:17:33+00:00""}"
